id,iso_a2,country,lifespan,quantifier,country_code,country_name,x2020,x2021,x2022,x2023,x2024,x2025,x2026,x2027,x2028,x2029,x2030,x2031,x2032,x2033,x2034,x2035,x2036,x2037,x2038,x2039,x2040,qpct,totalnets
CD between campaigns: 80% target,TZ,Tanzania,3,3,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.03,42912859.736666664
CD between campaigns: 80% target,TZ,Tanzania,3.5,0,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0,38566151.666666664
CD between campaigns: 80% target,UG,Uganda,1,35,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.35,64119053.05555555
CD between campaigns: 80% target,UG,Uganda,1.5,22,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.22,50605234.55555556
CD between campaigns: 80% target,UG,Uganda,2,13,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.13,41249514.05555556
CD between campaigns: 80% target,UG,Uganda,2.5,7,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.07,35012367.05555555
CD between campaigns: 80% target,UG,Uganda,3,3,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.03,30854269.055555556
CD between campaigns: 80% target,UG,Uganda,3.5,0,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0,27735695.555555556
CD between campaigns: 80% target,ZM,Zambia,1,40,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0.4,29338647.222222224
CD between campaigns: 80% target,ZM,Zambia,1.5,25,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0.25,22739715.972222224
CD between campaigns: 80% target,ZM,Zambia,2,16,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0.16,18780357.222222224
CD between campaigns: 80% target,ZM,Zambia,2.5,10,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0.1,16140784.722222224
CD between campaigns: 80% target,ZM,Zambia,3,2,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0.02,12621354.722222222
CD between campaigns: 80% target,ZM,Zambia,3.5,0,ZMB,Zambia,18927715,19473125,20017675,20569737,21134695,21706928,22285947,22874132,23469301,24069686,24676417,25288002,25905154,26528160,27154050,27782051,28412879,29047769,29687072,30330252,30973549,0,11741497.222222222
CD between campaigns: 80% target,ZW,Zimbabwe,1,35,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0.35,21743140.838888887
CD between campaigns: 80% target,ZW,Zimbabwe,1.5,22,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0.22,17179246.828888886
CD between campaigns: 80% target,ZW,Zimbabwe,2,13,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0.13,14019627.89888889
CD between campaigns: 80% target,ZW,Zimbabwe,2.5,7,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0.07,11913215.278888887
CD between campaigns: 80% target,ZW,Zimbabwe,3,3,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0.03,10508940.198888889
CD between campaigns: 80% target,ZW,Zimbabwe,3.5,0,ZWE,Zimbabwe,15669666,15993524,16320537,16665409,17020321,17375285,17731592,18090446,18451235,18814068,19179393,19547971,19919582,20293203,20668334,21044297,21420364,21795710,22169385,22541721,22912369,0,9455733.888888888
CD between campaigns: 90% target,BF,Burkina Faso,1,39,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.39,32540734.516666666
CD between campaigns: 90% target,BF,Burkina Faso,1.5,28,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.28,27098229.866666667
CD between campaigns: 90% target,BF,Burkina Faso,2,19,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.19,22645271.516666666
CD between campaigns: 90% target,BF,Burkina Faso,2.5,13,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.13,19676632.616666667
CD between campaigns: 90% target,BF,Burkina Faso,3,9,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.09,17697540.016666666
CD between campaigns: 90% target,BF,Burkina Faso,3.5,6,BFA,Burkina Faso,21522626,22100683,22673762,23251485,23840247,24436925,25040390,25650897,26267784,26892087,27523563,28160684,28803224,29451315,30104222,30759536,31416263,32074082,32733314,33392206,34050733,0.06,16213220.566666666
CD between campaigns: 90% target,BJ,Benin,1,39,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.39,19244245.262222223
CD between campaigns: 90% target,BJ,Benin,1.5,28,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.28,16022660.302222222
CD between campaigns: 90% target,BJ,Benin,2,19,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.19,13386818.062222224
CD between campaigns: 90% target,BJ,Benin,2.5,13,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.13,11629589.902222222
CD between campaigns: 90% target,BJ,Benin,3,9,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.09,10458104.462222222
CD between campaigns: 90% target,BJ,Benin,3.5,6,BEN,Benin,12643123,12996895,13352864,13712828,14080072,14454199,14832937,15216009,15603721,15996446,16393827.000000002,16795573,17201982,17613873,18030402,18450172,18874268,19303369,19737070,20176029,20620647,0.06,9579490.382222222
CD between campaigns: 90% target,CD,Congo - Kinshasa,1,39,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.39,145137074.68888888
CD between campaigns: 90% target,CD,Congo - Kinshasa,1.5,28,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.28,120751920.48888889
CD between campaigns: 90% target,CD,Congo - Kinshasa,2,19,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.19,100800430.68888888
CD between campaigns: 90% target,CD,Congo - Kinshasa,2.5,13,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.13,87499437.48888889
CD between campaigns: 90% target,CD,Congo - Kinshasa,3,9,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.09,78632108.68888889
CD between campaigns: 90% target,CD,Congo - Kinshasa,3.5,6,COD,Democratic Republic of the Congo,92853164,95894118,99010212,102262808,105625114,109075560,112607660,116225955,119929158,123716492,127582053,131523203.00000001,135538810,139626690,143789026,148025707,152323103,156665737,161055774,165502850,170013816,0.06,71981612.08888888
CD between campaigns: 90% target,CI,Côte d’Ivoire,1,39,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.39,40407734.19888889
CD between campaigns: 90% target,CI,Côte d’Ivoire,1.5,28,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.28,33649375.008888885
CD between campaigns: 90% target,CI,Côte d’Ivoire,2,19,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.19,28119808.39888889
CD between campaigns: 90% target,CI,Côte d’Ivoire,2.5,13,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.13,24433430.65888889
CD between campaigns: 90% target,CI,Côte d’Ivoire,3,9,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.09,21975845.498888887
CD between campaigns: 90% target,CI,Côte d’Ivoire,3.5,6,CIV,Côte d'Ivoire,26811790,27478249,28160542,28873034,29603302,30344181,31095448,31857148,32630380,33415862,34211272,35016385,35831986,36657338,37489206,38326368,39169609,40018237,40870342,41725788,42586278,0.06,20132656.628888886
CD between campaigns: 90% target,CM,Cameroon,1,39,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.39,40145693.12555556
CD between campaigns: 90% target,CM,Cameroon,1.5,28,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.28,33428514.19555556
CD between campaigns: 90% target,CM,Cameroon,2,19,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.19,27932640.52555556
CD between campaigns: 90% target,CM,Cameroon,2.5,13,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.13,24268724.745555557
CD between campaigns: 90% target,CM,Cameroon,3,9,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.09,21826114.225555554
CD between campaigns: 90% target,CM,Cameroon,3.5,6,CMR,Cameroon,26491087,27198628,27914536,28647293,29394433,30150781,30914482,31686360,32466454,33255398,34051102,34852730,35661603,36480529,37308723,38142790,38983916,39833668,40690719,41554156,42424030,0.06,19994156.335555553
CD between campaigns: 90% target,GM,Gambia,1,NA,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,NA,NA
CD between campaigns: 90% target,GM,Gambia,1.5,29,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.29,3287548.1599999997
CD between campaigns: 90% target,GM,Gambia,2,20,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.2,2757240.8000000003
CD between campaigns: 90% target,GM,Gambia,2.5,14,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.14,2403702.56
CD between campaigns: 90% target,GM,Gambia,3,10,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.1,2168010.4
CD between campaigns: 90% target,GM,Gambia,3.5,7,GMB,Gambia,2573995,2639916,2705992,2773168,2841804,2911208,2981096,3051308,3121685,3192412,3263651,3335154,3406846,3478942,3551235,3623616,3696214,3768766,3841110,3913159,3984778,0.07,1991241.28
CD between campaigns: 90% target,GN,Guinea,1,NA,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,NA,NA
CD between campaigns: 90% target,GN,Guinea,1.5,29,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.29,16798637.64888889
CD between campaigns: 90% target,GN,Guinea,2,20,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.2,14090227.68888889
CD between campaigns: 90% target,GN,Guinea,2.5,14,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.14,12284621.04888889
CD between campaigns: 90% target,GN,Guinea,3,10,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.1,11080883.28888889
CD between campaigns: 90% target,GN,Guinea,3.5,7,GIN,Guinea,13205152,13531906,13859340,14190612,14528770,14873052,15220392,15568760,15918453,16269856,16622387.999999998,16976053,17330988,17687444,18044749,18402322,18759589,19115845,19471305,19827660,20185302,0.07,10178079.968888888
CD between campaigns: 90% target,KM,Comoros,1,39,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.39,1176805.9422222222
CD between campaigns: 90% target,KM,Comoros,1.5,28,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.28,980835.6622222223
CD between campaigns: 90% target,KM,Comoros,2,19,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.19,820496.3422222222
CD between campaigns: 90% target,KM,Comoros,2.5,13,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.13,713603.4622222222
CD between campaigns: 90% target,KM,Comoros,3,9,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.09,642341.5422222222
CD between campaigns: 90% target,KM,Comoros,3.5,6,COM,Comoros,806166,821626,836774,852075,867604,883075,898473,913810,929073,944276,959412,974456,989460,1004456,1019412,1034320.9999999999,1049114,1063780,1078375,1092920,1107417,0.06,588895.1022222223
CD between campaigns: 90% target,ML,Mali,1,NA,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,NA,NA
CD between campaigns: 90% target,ML,Mali,1.5,29,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.29,27922359.31
CD between campaigns: 90% target,ML,Mali,2,20,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.2,23397452.8
CD between campaigns: 90% target,ML,Mali,2.5,14,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.14,20380848.46
CD between campaigns: 90% target,ML,Mali,3,10,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.1,18369778.900000002
CD between campaigns: 90% target,ML,Mali,3.5,7,MLI,Mali,21224040,21904983,22593590,23293698,24015789,24758658,25518081,26292781,27083625,27890510,28712294,29550408,30404609,31272674,32155238,33051142,33959625,34881647,35811410,36745659,37687790,0.07,16861476.73
CD between campaigns: 90% target,MR,Mauritania,1,NA,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,NA,NA
CD between campaigns: 90% target,MR,Mauritania,1.5,29,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.29,5788274.831111111
CD between campaigns: 90% target,MR,Mauritania,2,20,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.2,4852934.711111111
CD between campaigns: 90% target,MR,Mauritania,2.5,14,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.14,4229374.631111111
CD between campaigns: 90% target,MR,Mauritania,3,10,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.1,3813667.9111111113
CD between campaigns: 90% target,MR,Mauritania,3.5,7,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.07,3501887.871111111
CD between campaigns: 90% target,NE,Niger,1,NA,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,NA,NA
CD between campaigns: 90% target,NE,Niger,1.5,29,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.29,33013938.86777778
CD between campaigns: 90% target,NE,Niger,2,20,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.2,27637021.97777778
CD between campaigns: 90% target,NE,Niger,2.5,14,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.14,24052410.717777777
CD between campaigns: 90% target,NE,Niger,3,10,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.1,21662669.877777778
CD between campaigns: 90% target,NE,Niger,3.5,7,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.07,19870364.24777778
CD between campaigns: 90% target,NG,Nigeria,1,39,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.39,312411740.76222223
CD between campaigns: 90% target,NG,Nigeria,1.5,28,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.28,260202651.30222225
CD between campaigns: 90% target,NG,Nigeria,2,19,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.19,217486123.56222224
CD between campaigns: 90% target,NG,Nigeria,2.5,13,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.13,189008438.40222222
CD between campaigns: 90% target,NG,Nigeria,3,9,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.09,170023314.96222222
CD between campaigns: 90% target,NG,Nigeria,3.5,6,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.06,155784472.3822222
CD between campaigns: 90% target,SL,Sierra Leone,1,39,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.39,12209987.362222223
CD between campaigns: 90% target,SL,Sierra Leone,1.5,28,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.28,10172949.502222223
CD between campaigns: 90% target,SL,Sierra Leone,2,19,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.19,8506282.162222221
CD between campaigns: 90% target,SL,Sierra Leone,2.5,13,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.13,7395170.602222222
CD between campaigns: 90% target,SL,Sierra Leone,3,9,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.09,6654429.562222222
CD between campaigns: 90% target,SL,Sierra Leone,3.5,6,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.06,6098873.782222222
CD between campaigns: 90% target,SN,Senegal,1,NA,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,NA,NA
CD between campaigns: 90% target,SN,Senegal,1.5,29,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.29,21099259.277777776
CD between campaigns: 90% target,SN,Senegal,2,20,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.2,17692862.777777776
CD between campaigns: 90% target,SN,Senegal,2.5,14,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.14,15421931.777777778
CD between campaigns: 90% target,SN,Senegal,3,10,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.1,13907977.777777778
