iso3,year,retention,scenario,accrk,acclb_npclb,accub_npcub,group,iso_a2,s270,s370,s470,s570,s280,s380,s480,s580,s290,s390,s490,s590,best,country
COD,2024,1.41,324,80.87091064453125,66.97550964355469,90.5722427368164,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2025,1.41,324,104.68890380859375,93.02537536621094,113.06189727783203,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2026,1.41,324,95.16170501708984,81.53318786621094,104.41203308105469,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2027,1.41,324,80.87091064453125,66.97550964355469,92.302215576171875,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2028,1.41,324,104.68890380859375,93.02537536621094,113.06189727783203,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2029,1.41,324,95.16170501708984,81.53318786621094,104.41203308105469,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2030,1.41,324,80.87091064453125,66.97550964355469,92.302215576171875,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2031,1.41,324,104.68890380859375,93.02537536621094,113.06189727783203,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2032,1.41,324,95.16170501708984,81.53318786621094,104.41203308105469,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2033,1.41,324,80.87091064453125,66.97550964355469,92.302215576171875,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2034,1.41,324,104.68890380859375,93.02537536621094,113.06189727783203,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2035,1.41,324,95.16170501708984,81.53318786621094,104.41203308105469,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2020,1.41,350,7.85197114944458,7.261765003204346,8.454466819763184,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2021,1.41,350,13.96402645111084,11.700016021728516,16.345449447631836,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2022,1.41,350,82.77635192871094,78.88114929199219,86.24730682373047,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2023,1.41,350,100,101.86551666259766,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2024,1.41,350,100,103.633544921875,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2025,1.41,350,100,108.93763732910156,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2026,1.41,350,100,106.28559112548828,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2027,1.41,350,100,104.51756286621094,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2028,1.41,350,100,108.93763732910156,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2029,1.41,350,100,106.28559112548828,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2030,1.41,350,100,104.51756286621094,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2031,1.41,350,100,108.93763732910156,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2032,1.41,350,100,106.28559112548828,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2033,1.41,350,100,104.51756286621094,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2034,1.41,350,100,108.93763732910156,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2035,1.41,350,100,106.28559112548828,NA,3,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2020,1.41,403,7.85197114944458,7.261765003204346,8.454466819763184,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2021,1.41,403,13.96402645111084,11.700016021728516,16.345449447631836,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2022,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2023,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2024,1.41,403,100.8780288696289,56.52427291870117,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2025,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2026,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2027,1.41,403,100.8780288696289,56.52427291870117,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2028,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2029,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2030,1.41,403,100.8780288696289,56.52427291870117,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2031,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2032,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2033,1.41,403,100.8780288696289,56.52427291870117,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2034,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2035,1.41,403,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2020,1.41,404,7.85197114944458,7.261765003204346,8.454466819763184,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2021,1.41,404,13.96402645111084,11.700016021728516,16.345449447631836,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2022,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2023,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2024,1.41,404,82.77635192871094,46.408477783203125,110.46693420410156,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2025,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2026,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2027,1.41,404,82.77635192871094,46.408477783203125,110.46693420410156,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2028,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2029,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2030,1.41,404,82.77635192871094,46.408477783203125,110.46693420410156,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2031,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2032,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2033,1.41,404,82.77635192871094,46.408477783203125,110.46693420410156,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2034,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2035,1.41,404,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2020,1.41,405,7.85197114944458,7.261765003204346,8.454466819763184,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2021,1.41,405,13.96402645111084,11.700016021728516,16.345449447631836,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2022,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2023,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2024,1.41,405,72.29643249511719,39.92033767700195,95.76216125488281,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2025,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2026,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2027,1.41,405,72.29643249511719,39.92033767700195,95.76216125488281,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2028,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2029,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2030,1.41,405,72.29643249511719,39.92033767700195,95.76216125488281,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2031,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2032,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2033,1.41,405,72.29643249511719,39.92033767700195,95.76216125488281,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2034,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2035,1.41,405,100,NA,NA,4,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2020,1.41,511,111.35794067382812,106.28559112548828,111.33192443847656,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2021,1.41,511,88.49266815185547,75.3450927734375,95.76216125488281,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2022,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2023,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2024,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2025,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2026,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2027,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2028,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2029,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2030,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2031,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2032,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2033,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2034,1.41,511,100,NA,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2035,1.41,511,92.30355072021484,76.2291030883789,103.54704284667969,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,90,Congo - Kinshasa
COD,2020,1.41,513,98.019866943359375,93.909393310546875,99.22210693359375,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2021,1.41,513,78.96546936035156,68.02063751220703,87.11229705810547,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2022,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2023,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2024,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2025,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2026,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2027,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2028,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2029,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2030,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2031,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2032,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2033,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2034,1.41,513,100,104.51756286621094,NA,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2035,1.41,513,82.77635192871094,69.06575775146484,94.03218841552734,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,80,Congo - Kinshasa
COD,2020,1.41,517,80.87091064453125,77.99713134765625,83.65234375,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2021,1.41,517,67.53282928466797,56.52427291870117,74.9423599243164,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2022,1.41,517,98.019866943359375,86.83727264404297,106.14200592041016,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2023,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2024,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2025,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2026,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2027,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2028,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2029,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2030,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2031,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2032,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2033,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2034,1.41,517,98.97258758544922,86.83727264404297,107.00698852539062,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2035,1.41,517,70.3909912109375,57.56939697265625,81.05738830566406,5,CD,222,318,405,517,228,324,404,513,233,350,403,511,70,Congo - Kinshasa
COD,2020,1.41,606,78.01274871826172,75.3450927734375,81.05738830566406,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2021,1.41,606,64.67467498779297,55.479148864746094,71.94091796875,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2022,1.41,606,94.208984375,83.30121612548828,101.81707000732422,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2023,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2024,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2025,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2026,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2027,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2028,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2029,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2030,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2031,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2032,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2033,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2034,1.41,606,95.16170501708984,83.30121612548828,102.68205261230469,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COD,2035,1.41,606,67.53282928466797,55.479148864746094,78.4624252319336,6,CD,222,318,405,517,228,324,404,513,233,350,403,511,1,Congo - Kinshasa
COG,2020,2.91,106,8.369233131408691,7.414597988128662,8.989659309387207,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2021,2.91,106,16.241167068481445,14.821249008178711,18.968202590942383,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2022,2.91,106,85.04463958740234,82.40457916259766,88.0440444946289,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2023,2.91,106,83.134063720703125,77.9323959350586,87.4469985961914,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2024,2.91,106,75.4570083618164,62.62795639038086,83.86470031738281,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2025,2.91,106,100,94.56803131103516,NA,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2026,2.91,106,92.686920166015625,82.40457916259766,102.97026824951172,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2027,2.91,106,80.586639404296875,63.5844841003418,92.223388671875,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2028,2.91,106,100,94.56803131103516,NA,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2029,2.91,106,92.686920166015625,82.40457916259766,102.97026824951172,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2030,2.91,106,80.586639404296875,63.5844841003418,92.223388671875,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2031,2.91,106,100,94.56803131103516,NA,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2032,2.91,106,92.686920166015625,82.40457916259766,102.97026824951172,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2033,2.91,106,80.586639404296875,63.5844841003418,92.223388671875,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2034,2.91,106,100,94.56803131103516,NA,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2035,2.91,106,92.686920166015625,82.40457916259766,102.97026824951172,1,CG,210,300,420,520,213,304,415,520,218,315,411,520,1,Congo - Brazzaville
COG,2020,2.91,210,8.369233131408691,7.414597988128662,8.989659309387207,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2021,2.91,210,16.241167068481445,14.821249008178711,18.968202590942383,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2022,2.91,210,85.04463958740234,82.40457916259766,88.0440444946289,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2023,2.91,210,89.50263214111328,85.1075668334961,93.41748046875,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2024,2.91,210,88.22891998291016,80.37733459472656,95.20863342285156,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2025,2.91,210,84.40778350830078,70.2801742553711,94.01453399658203,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2026,2.91,210,79.94978332519531,63.5844841003418,91.62633514404297,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2027,2.91,210,76.3006591796875,60.714900970458984,88.6410903930664,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2028,2.91,210,73.59550476074219,59.75837326049805,86.252899169921875,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2029,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2030,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2031,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2032,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2033,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2034,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2035,2.91,210,72.5824966430664,59.75837326049805,83.26765441894531,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,70,Congo - Brazzaville
COG,2020,2.91,213,8.369233131408691,7.414597988128662,8.989659309387207,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2021,2.91,213,16.241167068481445,14.821249008178711,18.968202590942383,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2022,2.91,213,85.04463958740234,82.40457916259766,88.0440444946289,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2023,2.91,213,91.4132080078125,87.13481140136719,95.20863342285156,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2024,2.91,213,92.05006408691406,83.756072998046875,98.790924072265625,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2025,2.91,213,89.50263214111328,77.9323959350586,98.790924072265625,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2026,2.91,213,85.6814956665039,71.23670196533203,97.5968246459961,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2027,2.91,213,83.134063720703125,68.36711883544922,95.20863342285156,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2028,2.91,213,81.22349548339844,68.36711883544922,93.41748046875,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2029,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2030,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2031,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2032,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2033,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2034,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2035,2.91,213,80.586639404296875,67.41059112548828,90.43223571777344,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,80,Congo - Brazzaville
COG,2020,2.91,218,8.369233131408691,7.414597988128662,8.989659309387207,2,CG,210,300,420,520,213,304,415,520,218,315,411,520,90,Congo - Brazzaville
