"","V1","V2","V3","hhsize"
"54",64.6014804903704,66.7188605358156,71.4047508922596,0
"55",65.3707612544217,67.5446839667517,72.2065029228724,0
"56",66.1400420183247,68.364873515223,73.008254953457,0
"57",66.909322782202,69.18506306357,73.8100069840349,0
"58",67.6786035460446,70.0052526118671,74.6117590146023,0
"59",68.4478843098724,70.8254421601444,75.4135110451642,0
"60",69.2171650736759,71.6456317083884,76.2152630757171,0
"61",69.9864458374641,72.4658212566123,77.0170151062643,0
"62",70.755726601247,73.2860108048297,77.8187671368095,0
"63",71.5250073650209,74.1062003530369,78.6205191673518,0
"64",72.2942881287847,74.9263899012328,79.4222711978911,0
"65",73.063568892539,75.746579449418,80.2240232284276,0
"66",73.8328496562779,76.5667689975873,81.0257752589607,0
"67",74.6021304200069,77.3869585457469,81.8275272894915,0
"68",75.3714111837358,78.2071480939065,82.6292793200224,0
"69",76.1406919474549,79.0273376420571,83.4310313505516,0
"70",76.9099727111637,79.8475271901991,84.2327833810791,0
"71",77.6792534748724,80.667716738341,85.0345354116065,0
"72",78.4485342385811,81.4879062864829,85.836287442134,0
"73",79.2178150022791,82.3080958346119,86.638039472659,0
"74",79.9870957659703,83.1282853827325,87.4397915031823,0
"75",80.7563765296616,83.9484749308531,88.2415435337057,0
"76",81.5256572933528,84.7686644789736,89.043295564229,0
"77",82.294938057044,85.5888540270942,89.8450475947523,0
"78",83.0642188207352,86.4090435752148,90.6467996252757,0
"79",83.8334995844264,87.2292331233353,91.448551655799,0
"80",84.6027803481176,88.0494226714559,92.2503036863224,0
"81",85.3720611118089,88.8696122195765,93.0520557168457,0
"82",86.1413418755001,89.689801767697,93.853807747369,0
"83",86.9106226391913,90.5099913158176,94.6555597778924,0
"84",87.6799034028825,91.3301808639382,95.4573118084157,0
"85",88.4491841665738,92.1503704120587,96.2590638389391,0
"86",89.2184649302643,92.9705599601785,97.0608158694623,0
"87",89.987745693953,93.790749508296,97.8625678999853,0
"88",90.7570264576418,94.6109390564135,98.6643199305083,0
"89",91.5263072213305,95.431128604531,99.4660719610313,0
"90",92.295587985018,96.2513181526472,100.267823991554,0
"91",93.0648687487051,97.071507700763,101.069576022077,0
"92",93.8341495123922,97.8916972488788,101.8713280526,0
"93",94.6034302760784,98.7118867969938,102.673080083123,0
"94",95.3727110397646,99.5320763451086,103.474832113645,0
"95",96.1419918034507,100.352265893224,104.276584144168,0
"96",96.9112725671368,101.172455441338,105.078336174691,0
"97",97.680553330823,101.992644989453,105.880088205214,0
"98",98.4498340945091,102.812834537568,106.681840235736,0
"99",99.2191148581953,103.633024085683,107.483592266259,0
"100",99.9883956218814,104.453213633798,108.285344296782,0
